Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects)
Role of Senolytics in Lower Urinary Tract Aging and Voiding Disorders,NIA,9765752,1R21AG063528-01,1,R21,AG,63528,1,,,6879889,"KUCHEL, GEORGE A ","SMITH, PHILLIP PAUL;XU, MING ",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT, ,2019,235318,
An innovative modular strategy for highly specific elimination of human osteosarcomas,NCI,9722810,1R21CA237505-01,1,R21,CA,237505,1,,,11402500,"KUDRYASHOV, DMITRI  ","CRIPE, TIMOTHY P",OHIO STATE UNIVERSITY, ,2019,179916,
Input encoding in T-cell receptor signaling,NIBIB,9648061,1R21EB027327-01,1,R21,EB,27327,1,,,10314891,"KUEH, HAO YUAN ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2019,233250,
Immunotherapeutic Approaches Targeting the MUC1-C Oncoprotein in Triple-Negative Breast Cancer,NCI,9317207,1R21CA216553-01,1,R21,CA,216553,1,,,1898917,"KUFE, DONALD W.",Not Applicable,DANA-FARBER CANCER INST, ,2017,199501,
Targeting the MUC1-C Oncoprotein in Colitis-Associated Colorectal Cancer,NCI,9584586,1R21CA229716-01,1,R21,CA,229716,1,,,1898917,"KUFE, DONALD W.",Not Applicable,DANA-FARBER CANCER INST, ,2018,207757,
Leveraging the epigenome of inflammatory bowel disease to gain mechanistic insights into disease pathophysiology?,NIDDK,9879470,1R21DK119997-01A1,1,R21,DK,119997,1,A1,,6654044,"KUGATHASAN, SUBRA ",Not Applicable,EMORY UNIVERSITY, ,2019,230618,
Impact of Tat-binding Cellular LncRNAs on HIV replication,NIAID,9623827,1R21AI140956-01,1,R21,AI,140956,1,,,11115622,"KULKARNI, SMITA ",Not Applicable,TEXAS BIOMEDICAL RESEARCH INSTITUTE, ,2018,287250,
Structural regulation and response to bile salt induced stress of the Vibrio cholerae virulence factor ToxR and its binding partner ToxS,NIAID,9615120,1R21AI140740-01,1,R21,AI,140740,1,,,1940241,"KULL, FREDRICK JON",Not Applicable,DARTMOUTH COLLEGE, ,2018,204583,
Dietary Supplementation of Medium Chain Triglyceride (MCT) Oil to Reduce Candida Colonization in Preterm Infants,NICHD,9316827,1R21HD089278-01A1,1,R21,HD,89278,1,A1,,1877860,"KUMAMOTO, CAROL A. ","BLISS, JOSEPH MARK",TUFTS UNIVERSITY BOSTON, ,2017,259261,
Role of ABCG1 in Zika virus induced chorioretinal atrophy,NIAID,9436896,1R21AI135583-01,1,R21,AI,135583,1,,,8574507,"KUMAR, ASHOK ",Not Applicable,WAYNE STATE UNIVERSITY, ,2018,192500,
Genomic evidences based novel therapy for Staphylococcal infections,NIAID,9825187,1R21AI140033-01A1,1,R21,AI,140033,1,A1,,8574507,"KUMAR, ASHOK  ","BHASIN, MANOJ ",WAYNE STATE UNIVERSITY, ,2019,211613,
Targeting hyaluronan synthesis and signaling with BET inhibitors in pancreatic cancer,NCI,9392328,1R21CA220625-01,1,R21,CA,220625,1,,,10391388,"KUMAR, KRISHAN ",Not Applicable,NORTHWESTERN UNIVERSITY AT CHICAGO, ,2017,206190,
Defining the function of Schlafen4 in the pathogenesis of flavivirus encephalitis,NINDS,9228282,1R21NS099838-01,1,R21,NS,99838,1,,,14231929,"KUMAR, MUKESH ",Not Applicable,UNIVERSITY OF HAWAII AT MANOA, ,2016,192500,
A Guinea Pig Model of Zika Virus Disease,OD,9413167,1R21OD024896-01,1,R21,OD,24896,1,,,14231929,"KUMAR, MUKESH ",Not Applicable,UNIVERSITY OF HAWAII AT MANOA, ,2017,182875,
Environmental PCB Redistribution and Community Exposure after Hurricane Maria,NIEHS,9607308,1R21ES029765-01,1,R21,ES,29765,1,,,8325763,"KUMAR, NARESH ",Not Applicable,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE, ,2018,268625,
Investigating the role of Akkermansia muciniphila and intestinal IL-17RA signaling in autoimmune inflammation,NIAID,9808802,1R21AI146696-01,1,R21,AI,146696,1,,,10317016,"KUMAR, PAWAN ",Not Applicable,STATE UNIVERSITY NEW YORK STONY BROOK, ,2019,196076,
Exploring antibody-Fc effector function in humanized mouse models of HIV latency,NIAID,9050087,1R21AI122384-01,1,R21,AI,122384,1,,,9678952,"KUMAR, PRITI  ","SUTTON, RICHARD ",YALE UNIVERSITY, ,2016,220871,
High-throughput Analysis of MicroRNA Regulation of Stem Cell Mechanobiology,NIBIB,9389847,1R21EB025017-01,1,R21,EB,25017,1,,,2083792,"KUMAR, SANJAY ",Not Applicable,UNIVERSITY OF CALIFORNIA BERKELEY, ,2017,224830,
Exosomes in tobacco-and HIV-mediated neurotoxcity,NIDA,9174185,1R21DA042374-01,1,R21,DA,42374,1,,,9661589,"KUMAR, SANTOSH ",Not Applicable,UNIVERSITY OF TENNESSEE HEALTH SCI CTR, ,2016,241000,
Alcohol and smoking concurrently aggravate chronic pancreatitis,NIAAA,9437360,1R21AA026428-01,1,R21,AA,26428,1,,,10213592,"KUMAR, SUSHIL  ","KHARBANDA, KUSUM K.",UNIVERSITY OF NEBRASKA MEDICAL CENTER, ,2017,178995,
Application of Machine Vision to Determine the Influence of Sleep States and Social Interactions on Vulnerability to Drug Addiction,NIDA,9766801,1R21DA048634-01,1,R21,DA,48634,1,,,2650198,"KUMAR, VIVEK ",Not Applicable,JACKSON LABORATORY, ,2019,255000,
Defining gene expression and regulation in taste and non-taste lingual epithelium,NIDCD,9731054,1R21DC017799-01,1,R21,DC,17799,1,,,14231717,"KUMARI, ARCHANA ",Not Applicable,UNIVERSITY OF MICHIGAN AT ANN ARBOR, ,2019,156000,
Transcriptional Regulation of Autophagy in Promoting Proteostasis Upon Hormetic Stress,NIA,9601224,1R21AG058038-01A1,1,R21,AG,58038,1,A1,,10310639,"KUMSTA, CAROLINE ",Not Applicable,SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE, ,2018,243750,
Understanding the role of ApoE2 in longevity and age-related diseases and conditions using 500;000 UK Biobank participants,NIA,9586428,1R21AG060018-01,1,R21,AG,60018,1,,,11996056,"KUO, CHIA-LING ",Not Applicable,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT, ,2018,205171,
Delineating protein-protein interaction network of hyperphosphorylated tau in tauopathies,NIA,9181067,1R21AG051820-01A1,1,R21,AG,51820,1,A1,,8481544,"KUO, MIN-HAO ",Not Applicable,MICHIGAN STATE UNIVERSITY, ,2016,241430,
Placental Defenses against Zika Virus Infection,NIAID,9413062,1R21AI134576-01,1,R21,AI,134576,1,,,8447073,"KUOHUNG, WENDY ",Not Applicable,BOSTON UNIVERSITY MEDICAL CAMPUS, ,2017,258196,
Host-environment interactions in colorectal cancer disparities,NCI,9301243,1R21CA215380-01,1,R21,CA,215380,1,,,8965719,"KUPFER, SONIA ",Not Applicable,UNIVERSITY OF CHICAGO, ,2017,176175,
Miniature EPR sensor for on-site oximetry,NIBIB,9182460,1R21EB022247-01A1,1,R21,EB,22247,1,A1,,1986495,"KUPPUSAMY, PERIANNAN ",Not Applicable,DARTMOUTH COLLEGE, ,2016,218237,
Imaging agents for synucleinopathy drug discovery,NINDS,9182629,1R21NS092396-01A1,1,R21,NS,92396,1,A1,,1901078,"KURET, JEFF A",Not Applicable,OHIO STATE UNIVERSITY, ,2016,224741,
Amplified MRI (aMRI): A novel way to investigate the pathophysiology of Chiari Malformation I,NINDS,9727478,1R21NS111415-01,1,R21,NS,111415,1,,,14991300,"KURT, MEHMET ",Not Applicable,STEVENS INSTITUTE OF TECHNOLOGY, ,2019,438212,
Recognition of Group B Streptococci by Innate Immune Sensors,NIAID,9188223,1R21AI122160-01A1,1,R21,AI,122160,1,A1,,1941689,"KURT-JONES, EVELYN A. ","GOLENBOCK, DOUGLAS T.",UNIV OF MASSACHUSETTS MED SCH WORCESTER, ,2016,251250,
Neurophysiology of Pain in Children with Cerebral Palsy,NICHD,9745914,1R21HD096390-01A1,1,R21,HD,96390,1,A1,,10176224,"KURZ, MAX ",Not Applicable,UNIVERSITY OF NEBRASKA MEDICAL CENTER, ,2019,190625,
Predictive Adherence Modeling (PAM) Study,NHLBI,9170064,1R21HL121521-01A1,1,R21,HL,121521,1,A1,,1875472,"KUSHIDA, CLETE A",Not Applicable,STANFORD UNIVERSITY, ,2016,118500,
Role of Orphanin/FQ in the Behavioral and Neuroinflammatory Response to Stress,NIMH,9188139,1R21MH108994-01A1,1,R21,MH,108994,1,A1,,1880174,"KUSNECOV, ALEXANDER W ","PINTAR, JOHN E","RUTGERS, THE STATE UNIV OF N.J.", ,2016,232500,
Translational regulation of HIV-1 replication and host responses,NIAID,9780879,1R21AI145669-01,1,R21,AI,145669,1,,,10418149,"KUTLUAY, SEBLA B.",Not Applicable,WASHINGTON UNIVERSITY, ,2019,234563,
Electronic Health Record Use; Work Environments & Patient Outcomes,AHRQ,9034256,1R21HS023805-01A1,1,R21,HS,23805,1,A1,,9648153,"KUTNEY LEE, ANN ",Not Applicable,UNIVERSITY OF PENNSYLVANIA, ,2016,153098,
A Novel Design Strategy for Soft Tissue Prostheses for Abdominal Wall Reconstruction,NIBIB,9244922,1R21EB021546-01A1,1,R21,EB,21546,1,A1,,1897877,"KUZON, WILLIAM M ","LARKIN, LISA M",UNIVERSITY OF MICHIGAN AT ANN ARBOR, ,2016,232500,
Multimodal Probing of Neural Activity Using Transparent Microelectrode Arrays,NIBIB,9669611,1R21EB026180-01A1,1,R21,EB,26180,1,A1,,12349053,"KUZUM, DUYGU ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN DIEGO", ,2018,196250,
An Ultra High-Density Virtual Array with Nonlinear Processing of Multimodal Neural Recordings,NEI,9591591,1R21EY029466-01,1,R21,EY,29466,1,,,12349053,"KUZUM, DUYGU ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN DIEGO", ,2018,225677,
Structural plasticity basis of fast-acting antidepressant action,NIMH,9167258,1R21MH110712-01,1,R21,MH,110712,1,,,11969630,"KWAN, CHUN-HAY ALEX ",Not Applicable,YALE UNIVERSITY, ,2016,251250,
Frontal cholinergic signals during value-based decision-making,NIMH,9647773,1R21MH118596-01,1,R21,MH,118596,1,,,11969630,"KWAN, CHUN-HAY ALEX ",Not Applicable,YALE UNIVERSITY, ,2018,209375,
Microbial-ecology guided discovery of non-traditional therapeutics that limit resistance,NIAID,9021457,1R21AI121704-01,1,R21,AI,121704,1,,,10878426,"KWAN, JASON CHRISTOPHER",Not Applicable,UNIVERSITY OF WISCONSIN-MADISON, ,2016,224200,
A novel approach to detect exosome-localized proteins and its application in breast cancer detection,NCI,9718397,1R21CA229370-01A1,1,R21,CA,229370,1,A1,,9283938,"KWON, KENNETH ",Not Applicable,AUGUSTA UNIVERSITY, ,2019,166116,
Preclinical Validation of Dual-Modal Nanotherapy for Chronic Myeloid Neoplasms and Beyond,NCI,9669801,1R21CA228099-01A1,1,R21,CA,228099,1,A1,,8734512,"KWON, YOUNG JIK ",Not Applicable,UNIVERSITY OF CALIFORNIA-IRVINE, ,2019,158960,
Pulse Transit Time and Blood Pressure Trends during Sleep as Novel Cardiovascular Markers,NHLBI,9441296,1R21HL140432-01,1,R21,HL,140432,1,,,11114239,"KWON, YOUNGHOON ",Not Applicable,UNIVERSITY OF VIRGINIA, ,2017,163825,
Markers of Oxidative and Nitrosative Stress in Anthracycline Cardiotoxicity and Statin Cardioprotection,NHLBI,9506952,1R21HL141802-01,1,R21,HL,141802,1,,,9355158,"KY, BONNIE ",Not Applicable,UNIVERSITY OF PENNSYLVANIA, ,2018,349822,
Combining Liver Stage Culture System with Backcross Genetics to Discover Antimalarial Drug Resistance Loci,NIAID,9725280,1R21AI144591-01,1,R21,AI,144591,1,,,7353927,"KYLE, DENNIS E",Not Applicable,UNIVERSITY OF GEORGIA, ,2019,226000,
Contribution of sweet taste receptors (STRs) to saccharin-induced alterations of gut microbiota,NIDDK,9376608,1R21DK110489-01A1,1,R21,DK,110489,1,A1,,10308949,"KYRIAZIS, GEORGE ",Not Applicable,SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE, ,2017,113363,
Antibody-mediated suppression of autoimmunity in humanized mice,NICHD,9652695,1R21HD097531-01,1,R21,HD,97531,1,,,2095921,"LA CAVA, ANTONIO ",Not Applicable,UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2019,195002,
Enhanced megavoltage imaging for radiotherapy by light-field imaging of scintillators,NIBIB,9749470,1R21EB028103-01,1,R21,EB,28103,1,,,8041813,"LA RIVIERE, PATRICK JEAN ","WIERSMA, RODNEY ",UNIVERSITY OF CHICAGO, ,2019,231236,
FMR1 protein and chromatin insulators mediate chromatin function and genome integrity,NIMH,9019715,1R21MH108956-01,1,R21,MH,108956,1,,,8231966,"LABRADOR-SAN JOSE, MARIANO ",Not Applicable,UNIVERSITY OF TENNESSEE KNOXVILLE, ,2016,226500,
The Role of Social Media in the Alcohol-Risk Trajectories of First-Year Students,NIAAA,9245468,1R21AA024853-01A1,1,R21,AA,24853,1,A1,,6434959,"LABRIE, JOSEPH W",Not Applicable,LOYOLA MARYMOUNT UNIVERSITY, ,2017,198375,
PNF 2.0: A Novel; Gamified; Facebook-Integrated Personalized Normative Feedback Intervention to Reduce Alcohol Use and Negative Consequences among Sexual Minority Women,NIAAA,9456555,1R21AA025767-01A1,1,R21,AA,25767,1,A1,,6434959,"LABRIE, JOSEPH W",Not Applicable,LOYOLA MARYMOUNT UNIVERSITY, ,2018,210776,
Molecular signatures of Parkinsons disease in the gut and brain,NINDS,9804994,1R21NS112614-01,1,R21,NS,112614,1,,,12440868,"LABRIE, VIVIANE ",Not Applicable,VAN ANDEL RESEARCH INSTITUTE, ,2019,522500,
Deriving Novel Biomarkers of Localized Provoked Vulvodynia through Metabolomics: A Biological System Based Approach,NICHD,9182471,1R21HD086737-01A1,1,R21,HD,86737,1,A1,,7878120,"LABUS, JENNIFER S ","RAPKIN, ANDREA J",UNIVERSITY OF CALIFORNIA LOS ANGELES, ,2016,192500,
NanoDisk-MS measured Mtb antigen peptides for TB diagnosis and treatment monitoring in HIV-infected children,NIAID,9776146,1R21AI143341-01A1,1,R21,AI,143341,1,A1,,11904306,"LACOURSE, SYLVIA ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2019,209047,
Dynamics of tuberculosis immune response in peripartum HIV-infected and HIV-uninfected women,NICHD,9757574,1R21HD098746-01,1,R21,HD,98746,1,,,11904306,"LACOURSE, SYLVIA  ","SHAH, JAVEED ALI",UNIVERSITY OF WASHINGTON, ,2019,233250,
Sleep; hot flashes and cognition: A nonhuman primate model for menopausal symptoms,NIA,9323651,1R21AG053841-01A1,1,R21,AG,53841,1,A1,,2280188,"LACREUSE, AGNES  ","MONG, JESSICA AURORA",UNIVERSITY OF MASSACHUSETTS AMHERST, ,2017,285855,
Biophysical Studies of Non-Invasive Brain Cell Stimulation with Focused Ultrasound,NINDS,9448055,1R21NS101384-01A1,1,R21,NS,101384,1,A1,,10545660,"LACROIX, JEROME JACQUES",Not Applicable,WESTERN UNIVERSITY OF HEALTH SCIENCES, ,2017,175840,
Exploiting the ERRalpha/PGC Axis for Cancer Therapy,NCI,9024677,1R21CA190924-01A1,1,R21,CA,190924,1,A1,,1878812,"LADEROUTE, KEITH R.",Not Applicable,SRI INTERNATIONAL, ,2016,258166,
Development of motion-corrected 4D digital subtraction angiography and quantification of embolization related changes in hepatic arterial blood flow,NIBIB,9600752,1R21EB024677-01A1,1,R21,EB,24677,1,A1,,8321165,"LAESEKE, PAUL F",Not Applicable,UNIVERSITY OF WISCONSIN-MADISON, ,2018,184890,
The novel role of meningeal macrophages in amyloid plaque deposition,NIA,9510550,1R21AG059220-01,1,R21,AG,59220,1,,,8420312,"LAFAILLE, JUAN  ","GAN, WENBIAO ",NEW YORK UNIVERSITY SCHOOL OF MEDICINE, ,2018,254250,
Identifying the thymus ligand that selects a natural regulatory T cell,NIAID,9456210,1R21AI133231-01A1,1,R21,AI,133231,1,A1,,8420312,"LAFAILLE, JUAN ",Not Applicable,NEW YORK UNIVERSITY SCHOOL OF MEDICINE, ,2018,254250,
The impact of endocytic protein Tom1 on Alzheimer's disease,NIA,9223456,1R21AG054884-01,1,R21,AG,54884,1,,,1866057,"LAFERLA, FRANK M",Not Applicable,UNIVERSITY OF CALIFORNIA-IRVINE, ,2016,231750,
Dimethyl Fumarate In Systemic Sclerosis-Associated Pulmonary Arterial Hypertension,NIAMS,9234928,1R21AR069285-01A1,1,R21,AR,69285,1,A1,,1858978,"LAFYATIS, ROBERT A. ","FARBER, HARRISON W",UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2017,236840,
Cellular Requirements for KSHV Latency in Endothelial Cells,NCI,9867982,1R21CA240479-01A1,1,R21,CA,240479,1,A1,,1946002,"LAGUNOFF, MICHAEL ",Not Applicable,UNIVERSITY OF WASHINGTON, ,2019,217546,
Testing a Novel Approach to Solve the On-target; Off-site Effects of Alzheimer's Drugs,NIA,9456159,1R21AG056007-01A1,1,R21,AG,56007,1,A1,,1866749,"LAHIRI, DEBOMOY K",Not Applicable,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS, ,2019,237531,
Probing the origin and function of a novel subset of motor neurons,NINDS,9317614,1R21NS099808-01A1,1,R21,NS,99808,1,A1,,8706877,"LAI, HELEN ",Not Applicable,UT SOUTHWESTERN MEDICAL CENTER, ,2017,243000,
Engineered Dengue EDIIIs as Broad Immunogens,NIAID,9224550,1R21AI128090-01,1,R21,AI,128090,1,,,9389562,"LAI, JONATHAN ",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2017,208750,
The Impact of Cocaine Abstinence or Reduced Use on Radiomic Features of Noncalcified Coronary Plaques in HIV-Infected Cocaine Users with Silent Coronary Artery Disease,NIDA,9795066,1R21DA048780-01,1,R21,DA,48780,1,,,1874728,"LAI, SHENGHAN ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2019,204688,
Chemogenomic Profiling of a Novel RNA Polymerase I Inhibitor,NCI,9022790,1R21CA193637-01A1,1,R21,CA,193637,1,A1,,9767575,"LAIHO, MARIKKI ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2016,211410,
Regulation of HPV Replication by Sirtuin Deacetylases,NIAID,9398541,1R21AI133984-01,1,R21,AI,133984,1,,,1931082,"LAIMINS, LAIMONIS A",Not Applicable,NORTHWESTERN UNIVERSITY AT CHICAGO, ,2017,197188,
Pathogenesis and Novel Therapeutics to Reverse T Cell Exhaustion in Persistent Viral Infections,NIAID,9645960,1R21AI141842-01,1,R21,AI,141842,1,,,10438126,"LAIRSON, LUKE LEE",Not Applicable,SCRIPPS RESEARCH INSTITUTE, ,2019,290250,
Comprehensive HIV+/- Analysis of iNflammation in transGender women on Estrogen Supplementation: The CHANGES Study,NIAID,9695515,1R21AI143452-01,1,R21,AI,143452,1,,,9525824,"LAKE, JORDAN E ","FUNDERBURG, NICHOLAS T.",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON, ,2019,243197,
ConProject-001,AHRQ,9779222,1R21HS026058-01A1,1,R21,HS,26058,1,A1,7643,9249460,"LAKES, KIMBERLEY DAWN",Not Applicable,UNIVERSITY OF CALIFORNIA RIVERSIDE, ,2018,,47840
The CoolCraig App: Promoting Health by Improving Self-Regulation in Adolescents with ADHD,AHRQ,9669533,1R21HS026058-01A1,1,R21,HS,26058,1,A1,,9249460,"LAKES, KIMBERLEY DAWN",Not Applicable,UNIVERSITY OF CALIFORNIA RIVERSIDE, ,2018,150486,
Plasmon-coupled Fluorescence Correlation Spectroscopy in Nanoholes,NIGMS,9585829,1R21GM129561-01,1,R21,GM,129561,1,,,1883254,"LAKOWICZ, JOSEPH R.",Not Applicable,UNIVERSITY OF MARYLAND BALTIMORE, ,2018,220357,
Novel role of TFEB in ADAM10 potentiation and proliferation of neural precursor cells relevant to Alzheimer's disease,NIA,9824958,1R21AG060299-01A1,1,R21,AG,60299,1,A1,,8851274,"LAKSHMANA, MADEPALLI KRISHNAPPA",Not Applicable,FLORIDA INTERNATIONAL UNIVERSITY, ,2019,184375,
Periodontal bacteria and Alzheimer?s disease,NINDS,9372139,1R21NS102926-01,1,R21,NS,102926,1,,,7875070,"LAKSHMYYA, KESAVALU NAIDU",Not Applicable,UNIVERSITY OF FLORIDA, ,2017,190625,
Investigation of silent mesial temporal lobe hyperexcitability in Alzheimer's disease,NIA,9808415,1R21AG064413-01,1,R21,AG,64413,1,,,14441692,"LAM, ALICE D ","MARSHALL, GAD ASHER",MASSACHUSETTS GENERAL HOSPITAL, ,2019,225712,
Non-invasive quantitative hemoglobin self-monitoring using only smartphone images for chronic anemia patients,NIBIB,9456459,1R21EB025646-01,1,R21,EB,25646,1,,,7889281,"LAM, WILBUR A ","CLIFFORD, GARI DAVID",EMORY UNIVERSITY, ,2018,229637,
Leveraging microfluidic technologies and cell-scale simulations to investigate sickle cell vasculopathy,NIMHD,9546170,1R21MD011590-01A1,1,R21,MD,11590,1,A1,,7889281,"LAM, WILBUR A ","GRAHAM, MICHAEL D.",EMORY UNIVERSITY, ,2018,207140,
Optimizing Overdose Education and Naloxone Distribution Delivery in the United States,NIDA,9581423,1R21DA046703-01,1,R21,DA,46703,1,,,10867273,"LAMBDIN, BARROT HOPKINS",Not Applicable,RESEARCH TRIANGLE INSTITUTE, ,2018,242707,
A microaggregation framework for reproducible research with observational data: addressing biases while protecting personal identities,NLM,9167236,1R21LM012389-01,1,R21,LM,12389,1,,,7825052,"LAMBERT, CHRISTOPHE G.",Not Applicable,UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR, ,2016,197178,
QUANTIFYING THE IMPACT OF CIRCADIAN DISRUPTION ON GENOME STABILITY,NIEHS,9840238,1R21ES031000-01,1,R21,ES,31000,1,,,2094046,"LAMIA, KATJA A ","LOHMUELLER, KIRK ",SCRIPPS RESEARCH INSTITUTE, ,2019,301403,
Towards a new regimen to treat mycobacterial infection in cystic fibrosis patients,NIAID,9016299,1R21AI121805-01,1,R21,AI,121805,1,,,9751245,"LAMICHHANE, GYANU ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2016,202500,
A strategy to treat M. abscessus infections,NIAID,9763935,1R21AI137720-01A1,1,R21,AI,137720,1,A1,,9751245,"LAMICHHANE, GYANU ",Not Applicable,JOHNS HOPKINS UNIVERSITY, ,2019,204688,
Modifiers of C9orf72 associated dipeptide protein toxicity in a C. elegans model,NINDS,9087751,1R21NS096319-01,1,R21,NS,96319,1,,,6474327,"LAMITINA, SAMUEL T",Not Applicable,UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2016,223491,
Role of RAN peptides in polyQ-independent toxicity in a new C. elegans model for Huntington?s disease,NINDS,9666658,1R21NS107797-01A1,1,R21,NS,107797,1,A1,,6474327,"LAMITINA, SAMUEL T",Not Applicable,UNIVERSITY OF PITTSBURGH AT PITTSBURGH, ,2019,223721,
Analysis of age-associated changes in beta cell function and metabolism through live single-cell imaging,NIA,9109214,1R21AG050135-01A1,1,R21,AG,50135,1,A1,,7530921,"LAMMING, DUDLEY WILLIAM ","MERRINS, MATTHEW J.",UNIVERSITY OF WISCONSIN-MADISON, ,2016,229500,
Intervention in Progeria by Alterations in dietary macronutrient Composition,NIA,9317787,1R21AG051974-01A1,1,R21,AG,51974,1,A1,,7530921,"LAMMING, DUDLEY WILLIAM",Not Applicable,UNIVERSITY OF WISCONSIN-MADISON, ,2017,221020,
Mechanisms of neurodegeneration in a porcine model of diet-induced CVD,NIA,9667576,1R21AG058837-01A1,1,R21,AG,58837,1,A1,,1891220,"LAMON-FAVA, STEFANIA ",Not Applicable,TUFTS UNIVERSITY BOSTON, ,2019,222465,
Targeting Connexin43 in post-traumatic epilepsy,NINDS,9586393,1R21NS107941-01,1,R21,NS,107941,1,,,12361645,"LAMOUILLE, SAMY  ","ROBEL, STEFANIE ",VIRGINIA POLYTECHNIC INST AND ST UNIV, ,2018,201250,
A novel drug loading method to protect neural cells from oxidative stress induced by a hypoxic/ischemic inflammatory environment,NIBIB,9746187,1R21EB026723-01A1,1,R21,EB,26723,1,A1,,10745990,"LAMPE, KYLE J.",Not Applicable,UNIVERSITY OF VIRGINIA, ,2019,195825,
Discovering adenosine kinase inhibitor targets in human neuroblastoma,NCI,9581601,1R21CA218764-01A1,1,R21,CA,218764,1,A1,,2206434,"LAN, MICHAEL S",Not Applicable,LSU HEALTH SCIENCES CENTER, ,2018,158775,
